customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_000767,NM,122,408,No,Yes,33,174.9,103,29.73,248.2,105,21.1,164.6,116,7.41,13.5,3,3.65,1,1,train,0,1,601.2,327,61.88999999999999,0.102944111776447,0.0081967213114754,0,medium_usage,medium_value,0,low
CUST_000768,SC,93,415,No,No,0,190.2,68,32.33,262.2,64,22.29,130.0,92,5.85,8.8,4,2.38,0,0,train,0,0,591.1999999999999,228,62.85,0.1063092016238159,0.0,0,medium_usage,medium_value,10,low
CUST_000769,VT,85,415,No,No,0,176.4,122,29.99,224.9,123,19.12,219.6,50,9.88,11.5,1,3.11,1,0,train,0,0,632.4,296,62.1,0.0981973434535104,0.0117647058823529,0,high_usage,medium_value,10,low
CUST_000770,LA,87,415,No,No,0,228.7,90,38.88,163.0,99,13.86,154.1,90,6.93,11.8,3,3.19,1,0,train,0,0,557.5999999999999,282,62.86,0.1127331420373027,0.0114942528735632,0,medium_usage,medium_value,10,low
CUST_000771,OH,137,408,No,No,0,144.0,90,24.48,181.6,100,15.44,128.1,93,5.76,12.3,2,3.32,0,0,train,0,0,466.00000000000006,285,49.0,0.1051502145922746,0.0,0,low_usage,low_value,10,low
CUST_000772,OR,21,510,No,Yes,31,135.9,90,23.1,271.0,84,23.04,179.1,89,8.06,9.5,7,2.57,6,0,train,0,1,595.5,270,56.77,0.0953316540722082,0.2857142857142857,1,medium_usage,medium_value,35,medium
CUST_000773,KY,104,415,No,No,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13.0,6,3.51,0,0,train,0,0,539.4,263,48.76,0.0903967371153133,0.0,0,low_usage,low_value,10,low
CUST_000774,GA,93,408,No,Yes,21,134.2,105,22.81,162.5,128,13.81,186.6,90,8.4,11.8,2,3.19,4,1,train,0,1,495.1,325,48.21,0.0973742678246818,0.043010752688172,1,low_usage,low_value,35,medium
CUST_000775,VT,63,415,No,No,0,278.0,102,47.26,266.4,114,22.64,224.1,118,10.08,13.1,4,3.54,4,1,train,0,0,781.6,338,83.52000000000001,0.1068577277379734,0.0634920634920634,1,high_usage,high_value,60,medium
CUST_000776,OR,161,415,No,No,0,105.4,70,17.92,214.8,122,18.26,223.6,126,10.06,7.8,5,2.11,0,0,train,0,0,551.6,323,48.35000000000001,0.0876540971718636,0.0,0,low_usage,low_value,10,low
CUST_000777,MO,103,408,No,Yes,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,0,train,0,1,626.6,272,53.31,0.0850781998084902,0.0097087378640776,0,medium_usage,low_value,0,low
CUST_000778,ND,84,415,No,Yes,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,13.0,18,3.51,1,0,train,0,1,535.3,333,52.89,0.098804408742761,0.0119047619047619,0,low_usage,low_value,0,low
CUST_000779,MN,92,510,No,No,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9.0,4,2.43,1,0,train,0,0,667.3,332,67.59,0.10128877566312,0.0108695652173913,0,high_usage,high_value,25,low
CUST_000780,NV,77,415,No,No,0,142.3,112,24.19,306.3,111,26.04,196.5,82,8.84,9.9,1,2.67,1,0,train,0,0,655.0,306,61.74000000000001,0.0942595419847328,0.0129870129870129,0,high_usage,medium_value,10,low
CUST_000781,NY,64,415,Yes,No,0,346.8,55,58.96,249.5,79,21.21,275.4,102,12.39,13.3,9,3.59,1,1,train,1,0,884.9999999999999,245,96.15,0.1086440677966101,0.015625,0,high_usage,high_value,45,medium
CUST_000782,FL,159,415,No,Yes,15,113.9,102,19.36,145.3,146,12.35,195.2,137,8.78,11.8,9,3.19,1,0,train,0,1,466.2000000000001,394,43.68,0.0936936936936936,0.0062893081761006,0,low_usage,low_value,0,low
CUST_000783,KS,110,415,Yes,Yes,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,8.3,2,2.24,1,1,train,1,1,717.6,285,78.17,0.108932552954292,0.009090909090909,0,high_usage,high_value,35,medium
CUST_000784,NV,138,510,No,No,0,171.4,117,29.14,115.2,128,9.79,224.5,115,10.1,17.0,4,4.59,3,0,train,0,0,528.1,364,53.620000000000005,0.1015338004165877,0.0217391304347826,0,low_usage,low_value,10,low
CUST_000785,NV,178,408,No,No,0,275.4,150,46.82,187.5,62,15.94,147.1,126,6.62,13.6,3,3.67,1,0,train,0,0,623.6,341,73.05,0.117142398973701,0.0056179775280898,0,medium_usage,high_value,25,low
CUST_000786,SC,38,415,No,Yes,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,0,train,0,1,749.9,294,69.26,0.092358981197493,0.0,0,high_usage,high_value,15,low
CUST_000787,MI,45,510,No,Yes,26,91.7,104,15.59,150.6,119,12.8,63.3,103,2.85,7.7,5,2.08,1,0,train,0,1,313.3,331,33.32,0.1063517395467602,0.0222222222222222,0,low_usage,low_value,0,low
CUST_000788,TN,70,510,No,No,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,0,train,0,0,533.4,303,47.620000000000005,0.0892763404574428,0.0,0,low_usage,low_value,10,low
CUST_000789,NY,147,510,No,Yes,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,0,train,0,1,709.4,310,75.07,0.1058218212574006,0.0204081632653061,0,high_usage,high_value,15,low
CUST_000790,NV,94,510,No,No,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,0,train,0,0,495.1,305,53.88999999999999,0.108846697636841,0.0106382978723404,0,low_usage,low_value,10,low
CUST_000791,IL,179,510,No,No,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,0,train,0,0,511.4,308,48.21,0.0942706296441142,0.0,0,low_usage,low_value,10,low
CUST_000792,ND,59,510,No,No,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,0,train,0,0,602.4000000000001,287,62.14,0.1031540504648074,0.0,0,medium_usage,medium_value,10,low
CUST_000793,NC,165,415,No,No,0,207.7,109,35.31,164.8,94,14.01,54.5,91,2.45,7.9,3,2.13,0,0,train,0,0,434.9,297,53.900000000000006,0.1239365371349735,0.0,0,low_usage,low_value,10,low
CUST_000794,MI,133,408,No,No,0,277.3,138,47.14,228.4,117,19.41,117.3,103,5.28,12.8,4,3.46,2,1,train,0,0,635.8,362,75.28999999999999,0.118417741428122,0.0150375939849624,0,high_usage,high_value,25,low
CUST_000795,TN,140,415,No,No,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,0,train,0,0,561.9,303,49.55,0.088182950702972,0.0071428571428571,0,medium_usage,low_value,10,low
CUST_000796,VT,93,408,No,Yes,32,138.1,91,23.48,167.3,72,14.22,238.9,115,10.75,6.8,3,1.84,2,0,train,0,1,551.0999999999999,281,50.290000000000006,0.0912538559245146,0.021505376344086,0,low_usage,low_value,0,low
CUST_000797,DE,64,415,No,Yes,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,0,train,0,1,507.6,320,56.52,0.1113475177304964,0.015625,0,low_usage,medium_value,0,low
CUST_000798,OR,48,415,No,No,0,190.4,92,32.37,317.5,85,26.99,133.4,113,6.0,8.3,4,2.24,2,0,train,0,0,649.5999999999999,294,67.6,0.104064039408867,0.0416666666666666,0,high_usage,high_value,25,low
CUST_000799,NY,181,408,No,No,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1,0,train,0,0,568.1,251,52.65,0.0926773455377574,0.005524861878453,0,medium_usage,low_value,10,low
CUST_000800,MO,168,415,No,Yes,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,0,train,0,1,486.3,281,44.78,0.0920830762903557,0.0119047619047619,0,low_usage,low_value,0,low
CUST_000801,FL,155,415,No,No,0,181.4,111,30.84,167.7,92,14.25,168.5,122,7.58,11.3,3,3.05,3,0,train,0,0,528.9,328,55.72,0.1053507279258839,0.0193548387096774,0,low_usage,medium_value,10,low
CUST_000802,NY,11,415,No,No,0,143.4,130,24.38,289.4,50,24.6,194.0,100,8.73,9.7,6,2.62,2,0,train,0,0,636.5,286,60.330000000000005,0.0947839748625294,0.1818181818181818,0,high_usage,medium_value,10,low
CUST_000803,ND,182,415,No,No,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2,0,train,0,0,569.5999999999999,327,48.48,0.0851123595505618,0.0109890109890109,0,medium_usage,low_value,10,low
CUST_000804,OH,102,415,No,No,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12.0,4,3.24,0,0,train,0,0,513.0,356,43.41,0.0846198830409356,0.0,0,low_usage,low_value,10,low
CUST_000805,AL,122,415,No,No,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0,0,train,0,0,663.6,309,69.83,0.1052290536467751,0.0,0,high_usage,high_value,25,low
CUST_000806,SC,41,415,No,No,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,0,train,0,0,499.0,338,48.43,0.0970541082164328,0.024390243902439,0,low_usage,low_value,10,low
CUST_000807,GA,132,415,No,No,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,0,train,0,0,606.1999999999999,336,61.18,0.1009237875288683,0.0151515151515151,0,medium_usage,medium_value,10,low
CUST_000808,WY,76,415,No,No,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,1,train,0,0,675.6999999999999,323,75.11999999999999,0.1111735977504809,0.0131578947368421,0,high_usage,high_value,25,low
CUST_000809,HI,115,415,No,Yes,33,145.0,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,0,train,0,1,596.0,370,55.91,0.0938087248322147,0.017391304347826,0,medium_usage,medium_value,0,low
CUST_000810,LA,154,510,No,No,0,166.9,99,28.37,154.9,97,13.17,189.4,89,8.52,7.2,5,1.94,0,0,train,0,0,518.4000000000001,290,52.0,0.1003086419753086,0.0,0,low_usage,low_value,10,low
CUST_000811,AR,100,510,No,No,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,7.8,8,2.11,2,0,train,0,0,468.1,300,48.46,0.1035248878444776,0.02,0,low_usage,low_value,10,low
CUST_000812,AK,146,510,Yes,No,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,0,train,1,0,621.3000000000001,289,57.61000000000001,0.0927249315950426,0.0068493150684931,0,medium_usage,medium_value,30,low
CUST_000813,AL,67,415,No,Yes,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,0,train,0,1,555.8,283,50.78,0.0913637999280316,0.0298507462686567,0,medium_usage,low_value,0,low
CUST_000814,UT,161,510,Yes,No,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,1,train,1,0,711.4,341,69.16,0.0972167556929997,0.0062111801242236,0,high_usage,high_value,45,medium
CUST_000815,KS,70,415,No,No,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,0.0,0,0.0,1,0,train,0,0,662.2,349,66.29,0.1001057082452431,0.0142857142857142,0,high_usage,high_value,10,low
CUST_000816,VA,99,415,No,Yes,42,216.0,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,1,train,0,1,673.0999999999999,333,68.68,0.1020353587876987,0.0202020202020202,0,high_usage,high_value,15,low
CUST_000817,UT,87,415,No,No,0,146.3,108,24.87,171.8,102,14.6,167.5,66,7.54,5.3,9,1.43,1,0,train,0,0,490.9,285,48.44,0.0986759014055815,0.0114942528735632,0,low_usage,low_value,10,low
CUST_000818,IN,87,510,No,No,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,0,train,0,0,589.5,274,63.66,0.1079898218829516,0.0114942528735632,0,medium_usage,medium_value,10,low
CUST_000819,CT,70,408,No,No,0,198.6,111,33.76,213.9,115,18.18,171.2,105,7.7,10.6,6,2.86,2,0,train,0,0,594.3000000000001,337,62.5,0.105165741208144,0.0285714285714285,0,medium_usage,medium_value,10,low
CUST_000820,MO,119,408,No,Yes,32,142.6,77,24.24,208.2,126,17.7,171.0,102,7.69,12.0,2,3.24,3,0,train,0,1,533.8,307,52.87,0.0990445859872611,0.0252100840336134,0,low_usage,low_value,0,low
CUST_000821,RI,87,510,Yes,No,0,134.2,80,22.81,165.0,71,14.03,173.1,102,7.79,10.7,5,2.89,0,0,train,1,0,483.0,258,47.52,0.0983850931677018,0.0,0,low_usage,low_value,30,low
CUST_000822,CA,112,415,No,No,0,111.9,92,19.02,114.0,143,9.69,146.8,79,6.61,14.1,3,3.81,5,1,train,0,0,386.80000000000007,317,39.13,0.1011633919338159,0.0446428571428571,1,low_usage,low_value,45,medium
CUST_000823,RI,75,415,No,No,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,10.7,2,2.89,2,0,train,0,0,606.2,286,53.49,0.088238205212801,0.0266666666666666,0,medium_usage,low_value,10,low
CUST_000824,CT,150,510,No,No,0,189.3,77,32.18,220.9,105,18.78,238.7,117,10.74,9.2,5,2.48,4,0,train,0,0,658.1000000000001,304,64.18,0.0975231727700957,0.0266666666666666,1,high_usage,high_value,45,medium
CUST_000825,IN,161,510,No,Yes,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0,0,train,0,1,664.4000000000001,332,71.63999999999999,0.107826610475617,0.0,0,high_usage,high_value,15,low
CUST_000826,FL,91,510,Yes,Yes,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,9.9,3,2.67,0,0,train,1,1,527.4999999999999,376,44.99,0.0852890995260663,0.0,0,low_usage,low_value,20,low
CUST_000827,KS,124,415,No,No,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,0,train,0,0,559.3,293,55.73,0.0996424101555515,0.0241935483870967,0,medium_usage,medium_value,10,low
CUST_000828,RI,158,510,No,No,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,0,train,0,0,702.8000000000001,317,70.37,0.1001280591918042,0.0,0,high_usage,high_value,25,low
CUST_000829,NV,102,415,No,No,0,144.4,87,24.55,266.5,128,22.65,217.6,59,9.79,7.1,7,1.92,0,0,train,0,0,635.6,281,58.91,0.0926840780365009,0.0,0,high_usage,medium_value,10,low
CUST_000830,UT,85,510,No,No,0,212.3,107,36.09,228.4,103,19.41,163.3,116,7.35,7.7,3,2.08,0,0,train,0,0,611.7,329,64.93,0.1061468039888834,0.0,0,medium_usage,high_value,10,low
CUST_000831,OK,79,510,No,No,0,147.0,72,24.99,165.7,102,14.08,243.2,107,10.94,8.4,9,2.27,1,0,train,0,0,564.3,290,52.28,0.0926457558036505,0.0126582278481012,0,medium_usage,low_value,10,low
CUST_000832,MN,139,510,No,Yes,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,0,train,0,1,470.1,276,43.23,0.091959157626037,0.014388489208633,0,low_usage,low_value,0,low
CUST_000833,NC,103,415,No,No,0,263.4,118,44.78,179.1,69,15.22,214.7,112,9.66,10.3,2,2.78,0,0,train,0,0,667.5,301,72.44,0.1085243445692883,0.0,0,high_usage,high_value,25,low
CUST_000834,OR,98,415,Yes,No,0,12.5,67,2.13,256.6,90,21.81,169.4,88,7.62,7.7,9,2.08,1,0,train,1,0,446.2,254,33.64,0.0753922008068131,0.010204081632653,0,low_usage,low_value,30,low
CUST_000835,NH,78,408,No,No,0,162.3,116,27.59,192.4,86,16.35,240.6,100,10.83,10.1,3,2.73,2,0,train,0,0,605.4000000000001,305,57.49999999999999,0.0949785265939874,0.0256410256410256,0,medium_usage,medium_value,10,low
CUST_000836,AK,50,408,No,No,0,183.6,107,31.21,58.6,118,4.98,202.6,99,9.12,8.7,3,2.35,1,0,train,0,0,453.5,327,47.66,0.1050937155457552,0.02,0,low_usage,low_value,10,low
CUST_000837,WV,86,415,No,Yes,38,123.0,158,20.91,133.9,119,11.38,138.2,103,6.22,13.3,4,3.59,1,0,train,0,1,408.4,384,42.1,0.1030852105778648,0.0116279069767441,0,low_usage,low_value,0,low
CUST_000838,GA,92,510,No,No,0,208.0,125,35.36,198.9,76,16.91,76.4,97,3.44,8.6,6,2.32,0,0,train,0,0,491.9,304,58.03,0.1179711323439723,0.0,0,low_usage,medium_value,10,low
CUST_000839,NM,174,415,No,No,0,239.2,72,40.66,188.5,124,16.02,105.6,116,4.75,8.8,3,2.38,1,0,train,0,0,542.0999999999999,315,63.81,0.1177089097952407,0.0057471264367816,0,low_usage,high_value,10,low
CUST_000840,OH,124,510,No,No,0,193.0,97,32.81,89.8,99,7.63,172.8,104,7.78,15.3,3,4.13,1,0,train,0,0,470.9,303,52.35000000000001,0.1111700998088766,0.0080645161290322,0,low_usage,low_value,10,low
CUST_000841,RI,190,415,No,Yes,26,116.7,71,19.84,145.9,88,12.4,175.1,103,7.88,9.9,3,2.67,1,0,train,0,1,447.6,265,42.790000000000006,0.0955987488829312,0.0052631578947368,0,low_usage,low_value,0,low
CUST_000842,HI,101,510,No,No,0,93.8,127,15.95,150.0,104,12.75,241.1,116,10.85,10.7,2,2.89,1,0,train,0,0,495.6,349,42.44,0.0856335754640839,0.0099009900990099,0,low_usage,low_value,10,low
CUST_000843,WY,185,415,Yes,Yes,30,154.1,114,26.2,118.7,106,10.09,258.4,105,11.63,12.9,3,3.48,2,0,train,1,1,544.1,328,51.4,0.0944679286895791,0.0108108108108108,0,low_usage,low_value,20,low
CUST_000844,NY,68,415,No,Yes,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,0,train,0,1,621.0,263,68.26,0.1099194847020934,0.0,0,medium_usage,high_value,15,low
CUST_000845,KS,117,510,No,Yes,25,216.0,140,36.72,224.1,69,19.05,267.9,112,12.06,11.8,4,3.19,0,0,train,0,1,719.8,325,71.02,0.098666296193387,0.0,0,high_usage,high_value,15,low
CUST_000846,LA,118,408,No,No,0,187.4,97,31.86,177.8,89,15.11,233.4,97,10.5,12.2,6,3.29,1,0,train,0,0,610.8000000000001,289,60.76,0.0994760969220694,0.0084745762711864,0,medium_usage,medium_value,10,low
CUST_000847,PA,124,415,No,No,0,167.4,119,28.46,233.2,143,19.82,109.6,115,4.93,10.3,5,2.78,0,0,train,0,0,520.5,382,55.99,0.1075696445725264,0.0,0,low_usage,medium_value,10,low
CUST_000848,NV,22,510,No,No,0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,12.5,4,3.38,1,0,train,0,0,583.9,315,57.870000000000005,0.099109436547354,0.0454545454545454,0,medium_usage,medium_value,10,low
CUST_000849,MN,75,415,No,No,0,143.2,92,24.34,209.1,142,17.77,173.0,96,7.79,11.9,9,3.21,1,0,train,0,0,537.1999999999999,339,53.11,0.0988644825018615,0.0133333333333333,0,low_usage,low_value,10,low
CUST_000850,MO,164,408,No,Yes,25,219.1,88,37.25,151.5,99,12.88,50.1,60,2.25,14.3,6,3.86,1,0,train,0,1,435.00000000000006,253,56.24,0.129287356321839,0.0060975609756097,0,low_usage,medium_value,0,low
CUST_000851,ME,177,415,No,No,0,232.8,106,39.58,175.2,97,14.89,212.2,77,9.55,12.5,7,3.38,2,0,train,0,0,632.7,287,67.39999999999999,0.1065275802117907,0.0112994350282485,0,high_usage,high_value,25,low
CUST_000852,NH,110,408,No,No,0,162.0,81,27.54,247.5,89,21.04,155.5,99,7.0,8.9,8,2.4,0,0,train,0,0,573.9,277,57.98,0.1010280536678863,0.0,0,medium_usage,medium_value,10,low
CUST_000853,MN,158,408,No,No,0,209.9,112,35.68,221.3,82,18.81,210.0,93,9.45,8.2,3,2.21,1,0,train,0,0,649.4000000000001,290,66.14999999999999,0.1018632583923621,0.0063291139240506,0,high_usage,high_value,10,low
CUST_000854,OH,114,415,No,No,0,191.5,88,32.56,175.2,78,14.89,220.3,118,9.91,0.0,0,0.0,0,0,train,0,0,587.0,284,57.36,0.097717206132879,0.0,0,medium_usage,medium_value,10,low
CUST_000855,NC,64,408,No,Yes,19,291.1,150,49.49,226.7,123,19.27,219.1,67,9.86,7.5,2,2.03,1,0,train,0,1,744.4,342,80.65,0.108342289091886,0.015625,0,high_usage,high_value,15,low
CUST_000856,KY,111,415,No,No,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,0,train,0,0,643.5999999999999,315,71.88,0.1116842759477936,0.027027027027027,0,high_usage,high_value,25,low
CUST_000857,MT,60,408,No,No,0,252.7,97,42.96,221.1,121,18.79,109.9,100,4.95,12.4,4,3.35,2,0,train,0,0,596.0999999999999,322,70.05,0.1175138399597383,0.0333333333333333,0,medium_usage,high_value,25,low
CUST_000858,NJ,113,408,No,No,0,132.1,72,22.46,247.5,107,21.04,246.2,123,11.08,6.9,6,1.86,3,0,train,0,0,632.6999999999999,308,56.44,0.0892049944681523,0.0265486725663716,0,high_usage,medium_value,10,low
CUST_000859,FL,109,408,No,No,0,217.0,115,36.89,207.0,142,17.6,268.0,106,12.06,8.2,4,2.21,1,0,train,0,0,700.2,367,68.75999999999999,0.0982005141388174,0.0091743119266055,0,high_usage,high_value,25,low
CUST_000860,IN,105,510,No,Yes,42,101.9,79,17.32,223.1,97,18.96,241.6,77,10.87,12.9,2,3.48,0,0,train,0,1,579.5,255,50.63,0.0873684210526315,0.0,0,medium_usage,low_value,0,low
CUST_000861,DE,85,510,No,No,0,211.5,100,35.96,184.6,88,15.69,164.3,131,7.39,13.3,4,3.59,2,0,train,0,0,573.7,323,62.63,0.1091685549938992,0.0235294117647058,0,medium_usage,medium_value,10,low
CUST_000862,AL,131,510,No,No,0,153.4,86,26.08,198.5,81,16.87,164.4,83,7.4,10.4,3,2.81,0,0,train,0,0,526.6999999999999,253,53.16,0.100930320865768,0.0,0,low_usage,low_value,10,low
CUST_000863,ME,59,510,No,No,0,166.3,95,28.27,239.3,87,20.34,123.2,108,5.54,10.0,3,2.7,2,0,train,0,0,538.8000000000001,293,56.85,0.1055122494432071,0.0338983050847457,0,low_usage,medium_value,10,low
CUST_000864,SD,148,408,No,No,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,13,2.57,1,0,train,0,0,530.2,300,55.96,0.1055450773293096,0.0067567567567567,0,low_usage,medium_value,10,low
CUST_000865,VA,210,408,No,No,0,104.6,121,17.78,149.5,71,12.71,255.1,67,11.48,6.5,8,1.76,2,0,train,0,0,515.7,267,43.73,0.084797362807834,0.0095238095238095,0,low_usage,low_value,10,low
CUST_000866,ID,106,510,No,No,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6.0,3,1.62,1,0,train,0,0,639.8,267,72.39,0.1131447327289778,0.0094339622641509,0,high_usage,high_value,25,low
CUST_000867,KY,57,415,No,Yes,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,13.0,2,3.51,1,0,train,0,1,767.7,326,81.38,0.1060049498502019,0.0175438596491228,0,high_usage,high_value,15,low
CUST_000868,ND,98,510,No,No,0,187.2,127,31.82,195.6,88,16.63,181.8,129,8.18,5.1,4,1.38,1,0,train,0,0,569.6999999999999,348,58.010000000000005,0.1018255222046691,0.010204081632653,0,medium_usage,medium_value,10,low
CUST_000869,HI,157,415,No,No,0,276.2,95,46.95,165.8,119,14.09,151.6,79,6.82,2.2,4,0.59,3,0,train,0,0,595.8000000000001,297,68.45000000000002,0.1148875461564283,0.019108280254777,0,medium_usage,high_value,25,low
CUST_000870,WI,116,415,No,Yes,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,8.3,4,2.24,1,0,train,0,1,696.0,297,69.15,0.099353448275862,0.0086206896551724,0,high_usage,high_value,15,low
CUST_000871,WV,30,510,No,No,0,162.3,96,27.59,244.0,122,20.74,180.1,89,8.1,9.1,4,2.46,2,0,train,0,0,595.5,311,58.89,0.0988916876574307,0.0666666666666666,0,medium_usage,medium_value,10,low
CUST_000872,NJ,111,510,No,No,0,176.9,128,30.07,102.8,56,8.74,213.7,84,9.62,10.5,2,2.84,4,1,train,0,0,503.9,270,51.27,0.1017463782496527,0.036036036036036,1,low_usage,low_value,45,medium
CUST_000873,KS,52,415,No,No,0,165.5,78,28.14,205.5,89,17.47,213.6,124,9.61,12.2,6,3.29,0,0,train,0,0,596.8000000000001,297,58.51,0.0980395442359249,0.0,0,medium_usage,medium_value,10,low
CUST_000874,NJ,135,510,No,Yes,28,201.4,100,34.24,246.5,117,20.95,154.8,131,6.97,12.9,4,3.48,2,1,train,0,1,615.6,352,65.64,0.1066276803118908,0.0148148148148148,0,medium_usage,high_value,0,low
CUST_000875,NC,86,510,No,No,0,190.5,115,32.39,179.6,130,15.27,258.5,89,11.63,10.1,5,2.73,3,0,train,0,0,638.7,339,62.02,0.0971034914670424,0.0348837209302325,0,high_usage,medium_value,10,low
CUST_000876,WY,151,510,No,No,0,235.9,104,40.1,80.6,91,6.85,212.8,116,9.58,5.8,2,1.57,3,0,train,0,0,535.0999999999999,313,58.1,0.1085778359185199,0.0198675496688741,0,low_usage,medium_value,10,low
CUST_000877,NY,117,415,No,No,0,144.6,115,24.58,258.8,66,22.0,253.2,113,11.39,7.4,9,2.0,2,0,train,0,0,663.9999999999999,303,59.97,0.0903162650602409,0.017094017094017,0,high_usage,medium_value,10,low
CUST_000878,ID,82,408,No,No,0,101.0,93,17.17,155.6,104,13.23,304.4,93,13.7,13.3,2,3.59,0,0,train,0,0,574.3,292,47.69,0.0830402228800278,0.0,0,medium_usage,low_value,10,low
CUST_000879,IA,152,415,No,No,0,206.3,98,35.07,292.8,82,24.89,43.7,121,1.97,10.6,4,2.86,1,0,train,0,0,553.4000000000001,305,64.79,0.1170762558727864,0.006578947368421,0,low_usage,high_value,10,low
CUST_000880,TN,108,408,No,Yes,15,165.1,85,28.07,267.0,93,22.7,250.7,114,11.28,10.9,4,2.94,1,0,train,0,1,693.6999999999999,296,64.99,0.0936860314256883,0.0092592592592592,0,high_usage,high_value,0,low
CUST_000881,OH,98,408,No,No,0,165.0,129,28.05,202.6,113,17.22,172.3,94,7.75,12.5,7,3.38,1,1,train,0,0,552.4000000000001,343,56.4,0.1020999275887038,0.010204081632653,0,low_usage,medium_value,10,low
CUST_000882,MA,47,415,No,No,0,155.3,116,26.4,188.2,85,16.0,247.0,73,11.12,12.3,4,3.32,3,0,train,0,0,602.8,278,56.84,0.0942932979429329,0.0638297872340425,0,medium_usage,medium_value,10,low
CUST_000883,OK,189,415,No,No,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3,0,train,0,0,635.4,354,66.64,0.1048788164935473,0.0158730158730158,0,high_usage,high_value,25,low
CUST_000884,NE,159,415,No,No,0,189.1,105,32.15,246.1,147,20.92,242.0,106,10.89,10.4,5,2.81,1,1,train,0,0,687.6,363,66.77,0.0971058755090168,0.0062893081761006,0,high_usage,high_value,25,low
